transaction_id,date,product_id,customer_id,region_id,units_sold,list_price,discount_pct,final_price,cost,revenue,profit
42993,2024-04-01,21,122,R015,2,7.75,0.12,6.82,5.48,13.64,2.68
42994,2024-01-29,44,77,R003,19,8.88,0.05,8.44,5.42,160.36,57.38
42995,2024-01-31,26,14,R007,5,18.13,0.12,15.95,9.53,79.75,32.1
42996,2024-08-09,18,30,R011,4,16.55,0.18,13.57,12.72,54.28,3.4
42997,2024-08-14,29,98,R008,13,9.26,0.26,6.85,6.9,89.05,-0.65
42998,2024-02-07,25,122,R015,14,10.38,0.29,7.37,7.34,103.18,0.42
42999,2024-01-24,47,175,R007,6,7.98,0.01,7.9,6.25,47.4,9.9
43000,2024-01-19,42,127,R013,15,9.32,0.05,8.85,4.77,132.75,61.2
43001,2024-03-24,5,173,R016,15,11.96,0.07,11.12,9.07,166.8,30.75
43002,2024-10-14,26,9,R009,6,18.13,0.24,13.78,9.53,82.68,25.5
43003,2024-06-28,18,19,R014,2,16.55,0.23,12.74,12.72,25.48,0.04
43004,2024-07-13,46,153,R006,6,8.74,0.02,8.57,5.37,51.42,19.2
43005,2024-05-25,14,160,R005,19,7.9,0.19,6.4,6.26,121.6,2.66
43006,2024-06-22,37,179,R004,19,7.55,0.2,6.04,4.08,114.76,37.24
43007,2024-12-01,25,68,R001,13,10.38,0.17,8.62,7.34,112.06,16.64
43008,2024-11-04,25,143,R015,20,10.38,0.22,8.1,7.34,162.0,15.2
43009,2024-09-08,46,33,R013,13,8.74,0.26,6.47,5.37,84.11,14.3
43010,2024-11-08,44,64,R005,18,8.88,0.27,6.48,5.42,116.64,19.08
43011,2024-07-07,50,47,R007,19,11.33,0.1,10.2,6.34,193.8,73.34
43012,2024-04-21,9,47,R007,14,18.15,0.24,13.79,12.03,193.06,24.64
43013,2024-04-03,48,179,R004,20,15.4,0.24,11.7,11.45,234.0,5.0
43014,2024-02-16,11,99,R009,17,7.57,0.28,5.45,4.11,92.65,22.78
43015,2024-08-02,42,27,R010,10,9.32,0.27,6.8,4.77,68.0,20.3
43016,2024-04-01,36,172,R009,20,18.75,0.23,14.44,11.03,288.8,68.2
43017,2024-08-23,49,27,R010,11,9.33,0.18,7.65,6.59,84.15,11.66
43018,2024-05-14,11,72,R010,7,7.57,0.12,6.66,4.11,46.62,17.85
43019,2024-01-01,20,119,R007,12,13.18,0.15,11.2,7.9,134.4,39.6
43020,2024-02-01,13,70,R002,6,16.48,0.21,13.02,11.64,78.12,8.28
43021,2024-08-05,42,199,R003,1,9.32,0.19,7.55,4.77,7.55,2.78
43022,2024-06-09,47,75,R013,13,7.98,0.28,5.75,6.25,74.75,-6.5
43023,2024-03-21,50,4,R010,7,11.33,0.12,9.97,6.34,69.79,25.41
43024,2024-05-02,23,134,R014,4,1.94,0.17,1.61,1.53,6.44,0.32
43025,2024-06-10,46,176,R012,2,8.74,0.26,6.47,5.37,12.94,2.2
43026,2024-01-01,16,64,R005,7,3.2,0.29,2.27,2.13,15.89,0.98
43027,2024-06-09,26,194,R010,19,18.13,0.19,14.69,9.53,279.11,98.04
43028,2024-11-02,43,173,R016,14,8.28,0.26,6.13,6.51,85.82,-5.32
43029,2024-10-26,38,197,R009,6,19.39,0.04,18.61,15.47,111.66,18.84
43030,2024-07-26,4,130,R002,16,5.3,0.17,4.4,2.71,70.4,27.04
43031,2024-09-06,13,171,R001,11,16.48,0.11,14.67,11.64,161.37,33.33
43032,2024-03-15,17,19,R014,4,3.35,0.05,3.18,1.84,12.72,5.36
43033,2024-09-09,38,199,R003,6,19.39,0.13,16.87,15.47,101.22,8.4
43034,2024-06-21,41,15,R005,14,14.9,0.15,12.66,10.84,177.24,25.48
43035,2024-09-28,40,174,R003,7,8.53,0.25,6.4,6.25,44.8,1.05
43036,2024-11-27,11,74,R002,17,7.57,0.15,6.43,4.11,109.31,39.44
43037,2024-01-09,18,165,R013,15,16.55,0.02,16.22,12.72,243.3,52.5
43038,2024-12-22,46,21,R005,6,8.74,0.25,6.56,5.37,39.36,7.14
43039,2024-02-07,1,116,R003,3,9.34,0.24,7.1,6.16,21.3,2.82
43040,2024-01-28,22,27,R010,13,16.29,0.04,15.64,12.97,203.32,34.71
43041,2024-07-20,6,159,R009,11,4.79,0.15,4.07,3.09,44.77,10.78
43042,2024-11-15,39,158,R003,16,15.28,0.19,12.38,11.88,198.08,8.0
43043,2024-10-25,34,189,R013,6,15.16,0.24,11.52,9.38,69.12,12.84
43044,2024-11-19,42,145,R008,10,9.32,0.04,8.95,4.77,89.5,41.8
43045,2024-12-29,26,33,R013,1,18.13,0.26,13.42,9.53,13.42,3.89
43046,2024-09-14,32,180,R013,17,6.3,0.02,6.17,4.76,104.89,23.97
43047,2024-04-21,46,172,R009,8,8.74,0.01,8.65,5.37,69.2,26.24
43048,2024-03-08,44,119,R007,18,8.88,0.09,8.08,5.42,145.44,47.88
43049,2024-11-06,20,15,R005,7,13.18,0.01,13.05,7.9,91.35,36.05
43050,2024-10-24,41,141,R008,3,14.9,0.07,13.86,10.84,41.58,9.06
43051,2024-09-30,11,168,R015,3,7.57,0.29,5.37,4.11,16.11,3.78
43052,2024-04-05,11,145,R008,16,7.57,0.02,7.42,4.11,118.72,52.96
43053,2024-09-25,3,91,R008,3,19.65,0.2,15.72,12.76,47.16,8.88
43054,2024-02-02,1,43,R004,7,9.34,0.12,8.22,6.16,57.54,14.42
43055,2024-02-15,5,5,R003,17,11.96,0.21,9.45,9.07,160.65,6.46
43056,2024-09-06,27,158,R003,7,13.96,0.17,11.59,9.51,81.13,14.56
43057,2024-01-30,38,69,R001,11,19.39,0.12,17.06,15.47,187.66,17.49
43058,2024-12-07,44,74,R002,1,8.88,0.21,7.02,5.42,7.02,1.6
43059,2024-12-28,38,90,R012,5,19.39,0.28,13.96,15.47,69.8,-7.55
43060,2024-12-19,35,18,R004,9,2.26,0.13,1.97,1.21,17.73,6.84
43061,2024-02-18,50,4,R010,13,11.33,0.2,9.06,6.34,117.78,35.36
43062,2024-03-17,14,183,R012,6,7.9,0.11,7.03,6.26,42.18,4.62
43063,2024-03-24,4,101,R010,9,5.3,0.15,4.5,2.71,40.5,16.11
43064,2024-09-09,17,155,R010,9,3.35,0.14,2.88,1.84,25.92,9.36
43065,2024-10-03,28,98,R008,12,16.39,0.3,11.47,9.54,137.64,23.16
43066,2024-02-17,27,48,R010,10,13.96,0.11,12.42,9.51,124.2,29.1
43067,2024-02-04,19,114,R008,16,9.36,0.1,8.42,5.52,134.72,46.4
43068,2024-10-01,10,77,R003,20,4.27,0.02,4.18,2.93,83.6,25.0
43069,2024-01-29,17,195,R004,10,3.35,0.16,2.81,1.84,28.1,9.7
43070,2024-11-05,3,176,R012,2,19.65,0.2,15.72,12.76,31.44,5.92
43071,2024-11-05,30,135,R015,4,14.28,0.27,10.42,8.79,41.68,6.52
43072,2024-02-27,21,99,R009,6,7.75,0.08,7.13,5.48,42.78,9.9
43073,2024-08-29,14,165,R013,9,7.9,0.22,6.16,6.26,55.44,-0.9
43074,2024-03-24,34,150,R002,19,15.16,0.12,13.34,9.38,253.46,75.24
43075,2024-08-29,13,32,R009,2,16.48,0.14,14.17,11.64,28.34,5.06
43076,2024-04-17,43,199,R003,20,8.28,0.26,6.13,6.51,122.6,-7.6
43077,2024-12-19,34,80,R013,11,15.16,0.25,11.37,9.38,125.07,21.89
43078,2024-11-06,6,1,R009,6,4.79,0.09,4.36,3.09,26.16,7.62
43079,2024-05-27,7,107,R005,9,16.28,0.26,12.05,10.75,108.45,11.7
43080,2024-08-10,13,69,R001,3,16.48,0.25,12.36,11.64,37.08,2.16
43081,2024-07-09,39,183,R012,7,15.28,0.16,12.84,11.88,89.88,6.72
43082,2024-04-19,32,5,R003,1,6.3,0.25,4.72,4.76,4.72,-0.04
43083,2024-04-03,34,17,R007,18,15.16,0.13,13.19,9.38,237.42,68.58
43084,2024-10-28,37,163,R010,6,7.55,0.3,5.28,4.08,31.68,7.2
43085,2024-02-01,27,159,R009,7,13.96,0.15,11.87,9.51,83.09,16.52
43086,2024-01-24,1,153,R006,7,9.34,0.12,8.22,6.16,57.54,14.42
43087,2024-12-17,33,115,R007,12,16.43,0.3,11.5,9.57,138.0,23.16
43088,2024-05-10,44,7,R001,14,8.88,0.25,6.66,5.42,93.24,17.36
43089,2024-11-13,30,32,R009,13,14.28,0.13,12.42,8.79,161.46,47.19
43090,2024-06-04,8,198,R008,11,9.38,0.08,8.63,6.29,94.93,25.74
43091,2024-02-18,36,43,R004,2,18.75,0.26,13.88,11.03,27.76,5.7
43092,2024-11-08,49,141,R008,12,9.33,0.29,6.62,6.59,79.44,0.36
43093,2024-10-07,14,72,R010,18,7.9,0.23,6.08,6.26,109.44,-3.24
43094,2024-11-08,33,4,R010,14,16.43,0.25,12.32,9.57,172.48,38.5
43095,2024-03-23,34,164,R012,11,15.16,0.18,12.43,9.38,136.73,33.55
43096,2024-12-15,29,25,R002,3,9.26,0.17,7.69,6.9,23.07,2.37
43097,2024-10-29,38,181,R011,3,19.39,0.16,16.29,15.47,48.87,2.46
43098,2024-06-06,21,38,R014,20,7.75,0.18,6.36,5.48,127.2,17.6
43099,2024-03-16,21,60,R002,11,7.75,0.04,7.44,5.48,81.84,21.56
43100,2024-04-23,2,13,R011,18,9.72,0.04,9.33,5.5,167.94,68.94
43101,2024-03-15,25,119,R007,19,10.38,0.25,7.78,7.34,147.82,8.36
43102,2024-11-04,5,166,R006,14,11.96,0.14,10.29,9.07,144.06,17.08
43103,2024-04-21,38,105,R013,8,19.39,0.01,19.2,15.47,153.6,29.84
43104,2024-06-07,7,37,R001,1,16.28,0.21,12.86,10.75,12.86,2.11
43105,2024-02-08,31,27,R010,16,12.98,0.06,12.2,10.34,195.2,29.76
43106,2024-10-16,49,113,R008,10,9.33,0.02,9.14,6.59,91.4,25.5
43107,2024-09-01,7,51,R015,19,16.28,0.06,15.3,10.75,290.7,86.45
43108,2024-11-13,28,179,R004,5,16.39,0.09,14.91,9.54,74.55,26.85
43109,2024-09-30,43,38,R014,6,8.28,0.25,6.21,6.51,37.26,-1.8
43110,2024-06-17,42,1,R009,15,9.32,0.03,9.04,4.77,135.6,64.05
43111,2024-10-09,23,87,R015,5,1.94,0.25,1.46,1.53,7.3,-0.35
43112,2024-04-07,37,88,R014,5,7.55,0.06,7.1,4.08,35.5,15.1
43113,2024-05-19,50,164,R012,10,11.33,0.05,10.76,6.34,107.6,44.2
43114,2024-02-27,46,8,R006,18,8.74,0.19,7.08,5.37,127.44,30.78
43115,2024-07-27,49,190,R014,11,9.33,0.24,7.09,6.59,77.99,5.5
43116,2024-05-24,32,33,R013,5,6.3,0.22,4.91,4.76,24.55,0.75
43117,2024-04-10,12,184,R007,7,19.54,0.12,17.2,10.1,120.4,49.7
43118,2024-10-17,15,162,R006,4,2.9,0.06,2.73,1.86,10.92,3.48
43119,2024-09-06,12,65,R004,5,19.54,0.1,17.59,10.1,87.95,37.45
43120,2024-02-11,32,154,R004,19,6.3,0.29,4.47,4.76,84.93,-5.51
43121,2024-03-01,13,173,R016,16,16.48,0.27,12.03,11.64,192.48,6.24
43122,2024-09-17,3,148,R003,13,19.65,0.08,18.08,12.76,235.04,69.16
43123,2024-04-09,49,100,R013,11,9.33,0.09,8.49,6.59,93.39,20.9
43124,2024-06-12,39,125,R015,8,15.28,0.18,12.53,11.88,100.24,5.2
43125,2024-06-27,10,160,R005,7,4.27,0.14,3.67,2.93,25.69,5.18
43126,2024-10-21,30,104,R014,8,14.28,0.11,12.71,8.79,101.68,31.36
43127,2024-12-20,28,73,R010,17,16.39,0.1,14.75,9.54,250.75,88.57
43128,2024-08-08,10,61,R001,14,4.27,0.15,3.63,2.93,50.82,9.8
43129,2024-02-25,6,50,R005,4,4.79,0.28,3.45,3.09,13.8,1.44
43130,2024-05-01,11,43,R004,8,7.57,0.24,5.75,4.11,46.0,13.12
43131,2024-06-05,30,94,R004,11,14.28,0.26,10.57,8.79,116.27,19.58
43132,2024-09-26,18,109,R001,17,16.55,0.15,14.07,12.72,239.19,22.95
43133,2024-04-22,41,158,R003,9,14.9,0.22,11.62,10.84,104.58,7.02
43134,2024-06-18,5,2,R010,1,11.96,0.24,9.09,9.07,9.09,0.02
43135,2024-09-04,34,181,R011,18,15.16,0.14,13.04,9.38,234.72,65.88
43136,2024-10-04,13,146,R001,17,16.48,0.17,13.68,11.64,232.56,34.68
43137,2024-10-05,17,110,R003,19,3.35,0.01,3.32,1.84,63.08,28.12
43138,2024-05-18,30,117,R003,8,14.28,0.29,10.14,8.79,81.12,10.8
43139,2024-05-11,28,141,R008,7,16.39,0.12,14.42,9.54,100.94,34.16
43140,2024-09-25,13,14,R007,11,16.48,0.22,12.85,11.64,141.35,13.31
43141,2024-03-19,34,124,R005,1,15.16,0.15,12.89,9.38,12.89,3.51
43142,2024-09-21,22,67,R002,10,16.29,0.27,11.89,12.97,118.9,-10.8
43143,2024-01-27,49,42,R014,9,9.33,0.27,6.81,6.59,61.29,1.98
43144,2024-01-31,49,150,R002,7,9.33,0.22,7.28,6.59,50.96,4.83
43145,2024-08-28,22,61,R001,14,16.29,0.2,13.03,12.97,182.42,0.84
43146,2024-08-10,22,177,R001,4,16.29,0.27,11.89,12.97,47.56,-4.32
43147,2024-10-25,20,137,R011,20,13.18,0.15,11.2,7.9,224.0,66.0
43148,2024-05-30,24,40,R005,1,13.61,0.1,12.25,9.85,12.25,2.4
43149,2024-12-11,15,132,R008,9,2.9,0.06,2.73,1.86,24.57,7.83
43150,2024-03-15,28,56,R013,15,16.39,0.2,13.11,9.54,196.65,53.55
43151,2024-02-04,45,130,R002,16,18.5,0.15,15.72,14.7,251.52,16.32
43152,2024-04-24,22,114,R008,15,16.29,0.26,12.05,12.97,180.75,-13.8
43153,2024-10-18,29,148,R003,20,9.26,0.05,8.8,6.9,176.0,38.0
43154,2024-08-10,50,170,R008,5,11.33,0.3,7.93,6.34,39.65,7.95
43155,2024-08-16,17,189,R013,17,3.35,0.08,3.08,1.84,52.36,21.08
43156,2024-05-29,34,31,R013,7,15.16,0.1,13.64,9.38,95.48,29.82
43157,2024-04-07,19,6,R009,2,9.36,0.19,7.58,5.52,15.16,4.12
43158,2024-06-20,14,25,R002,12,7.9,0.13,6.87,6.26,82.44,7.32
43159,2024-05-30,15,194,R010,17,2.9,0.25,2.17,1.86,36.89,5.27
43160,2024-09-07,12,131,R016,19,19.54,0.04,18.76,10.1,356.44,164.54
43161,2024-12-01,13,1,R009,10,16.48,0.01,16.32,11.64,163.2,46.8
43162,2024-04-24,42,172,R009,19,9.32,0.3,6.52,4.77,123.88,33.25
43163,2024-12-21,27,18,R004,8,13.96,0.2,11.17,9.51,89.36,13.28
43164,2024-02-04,42,91,R008,1,9.32,0.06,8.76,4.77,8.76,3.99
43165,2024-03-17,22,109,R001,9,16.29,0.26,12.05,12.97,108.45,-8.28
43166,2024-10-20,21,109,R001,18,7.75,0.29,5.5,5.48,99.0,0.36
43167,2024-01-19,7,165,R013,12,16.28,0.02,15.95,10.75,191.4,62.4
43168,2024-06-01,43,96,R008,8,8.28,0.18,6.79,6.51,54.32,2.24
43169,2024-12-16,25,24,R005,4,10.38,0.15,8.82,7.34,35.28,5.92
43170,2024-07-27,48,74,R002,14,15.4,0.06,14.48,11.45,202.72,42.42
43171,2024-05-15,12,191,R015,17,19.54,0.26,14.46,10.1,245.82,74.12
43172,2024-06-26,40,130,R002,13,8.53,0.19,6.91,6.25,89.83,8.58
43173,2024-04-26,2,165,R013,11,9.72,0.09,8.85,5.5,97.35,36.85
43174,2024-03-16,21,164,R012,20,7.75,0.13,6.74,5.48,134.8,25.2
43175,2024-10-09,35,64,R005,16,2.26,0.23,1.74,1.21,27.84,8.48
43176,2024-07-17,10,198,R008,18,4.27,0.22,3.33,2.93,59.94,7.2
43177,2024-07-26,24,26,R012,3,13.61,0.28,9.8,9.85,29.4,-0.15
43178,2024-12-21,49,159,R009,8,9.33,0.1,8.4,6.59,67.2,14.48
43179,2024-06-22,43,129,R010,17,8.28,0.08,7.62,6.51,129.54,18.87
43180,2024-10-16,35,77,R003,14,2.26,0.23,1.74,1.21,24.36,7.42
43181,2024-07-14,31,158,R003,6,12.98,0.05,12.33,10.34,73.98,11.94
43182,2024-12-08,8,47,R007,12,9.38,0.13,8.16,6.29,97.92,22.44
43183,2024-07-07,30,199,R003,17,14.28,0.04,13.71,8.79,233.07,83.64
43184,2024-07-11,7,41,R011,20,16.28,0.12,14.33,10.75,286.6,71.6
43185,2024-02-06,21,69,R001,9,7.75,0.29,5.5,5.48,49.5,0.18
43186,2024-06-04,18,71,R006,5,16.55,0.02,16.22,12.72,81.1,17.5
43187,2024-05-14,8,138,R012,19,9.38,0.09,8.54,6.29,162.26,42.75
43188,2024-04-17,13,93,R003,7,16.48,0.05,15.66,11.64,109.62,28.14
43189,2024-05-21,43,110,R003,7,8.28,0.07,7.7,6.51,53.9,8.33
43190,2024-04-12,40,15,R005,7,8.53,0.15,7.25,6.25,50.75,7.0
43191,2024-09-20,27,91,R008,17,13.96,0.0,13.96,9.51,237.32,75.65
43192,2024-07-20,44,192,R009,5,8.88,0.04,8.52,5.42,42.6,15.5
43193,2024-04-07,41,9,R009,6,14.9,0.14,12.81,10.84,76.86,11.82
43194,2024-09-05,35,145,R008,15,2.26,0.09,2.06,1.21,30.9,12.75
43195,2024-10-11,1,150,R002,12,9.34,0.08,8.59,6.16,103.08,29.16
43196,2024-10-07,18,37,R001,7,16.55,0.07,15.39,12.72,107.73,18.69
43197,2024-01-27,1,17,R007,20,9.34,0.07,8.69,6.16,173.8,50.6
43198,2024-03-20,32,31,R013,16,6.3,0.02,6.17,4.76,98.72,22.56
43199,2024-02-19,7,100,R013,6,16.28,0.16,13.68,10.75,82.08,17.58
43200,2024-06-10,45,90,R012,20,18.5,0.08,17.02,14.7,340.4,46.4
43201,2024-01-12,4,193,R016,2,5.3,0.06,4.98,2.71,9.96,4.54
43202,2024-06-07,40,180,R013,20,8.53,0.23,6.57,6.25,131.4,6.4
43203,2024-03-02,50,87,R015,11,11.33,0.13,9.86,6.34,108.46,38.72
43204,2024-01-27,19,143,R015,7,9.36,0.11,8.33,5.52,58.31,19.67
43205,2024-07-22,44,6,R009,17,8.88,0.15,7.55,5.42,128.35,36.21
43206,2024-12-07,10,43,R004,4,4.27,0.24,3.25,2.93,13.0,1.28
43207,2024-04-26,1,158,R003,8,9.34,0.22,7.29,6.16,58.32,9.04
43208,2024-11-10,44,180,R013,10,8.88,0.12,7.81,5.42,78.1,23.9
43209,2024-12-06,19,31,R013,18,9.36,0.09,8.52,5.52,153.36,54.0
43210,2024-01-10,3,125,R015,2,19.65,0.01,19.45,12.76,38.9,13.38
43211,2024-05-18,31,162,R006,1,12.98,0.09,11.81,10.34,11.81,1.47
43212,2024-05-23,47,55,R014,7,7.98,0.25,5.98,6.25,41.86,-1.89
43213,2024-03-24,12,186,R003,14,19.54,0.11,17.39,10.1,243.46,102.06
43214,2024-09-02,7,127,R013,2,16.28,0.12,14.33,10.75,28.66,7.16
43215,2024-12-27,13,80,R013,8,16.48,0.17,13.68,11.64,109.44,16.32
43216,2024-09-12,29,65,R004,12,9.26,0.2,7.41,6.9,88.92,6.12
43217,2024-02-06,31,112,R010,7,12.98,0.14,11.16,10.34,78.12,5.74
43218,2024-02-20,5,172,R009,16,11.96,0.09,10.88,9.07,174.08,28.96
43219,2024-10-04,9,20,R013,9,18.15,0.18,14.88,12.03,133.92,25.65
43220,2024-05-08,41,120,R011,2,14.9,0.28,10.73,10.84,21.46,-0.22
43221,2024-02-23,17,42,R014,1,3.35,0.16,2.81,1.84,2.81,0.97
43222,2024-02-23,45,36,R014,18,18.5,0.18,15.17,14.7,273.06,8.46
43223,2024-04-30,4,107,R005,1,5.3,0.24,4.03,2.71,4.03,1.32
43224,2024-03-25,38,105,R013,12,19.39,0.29,13.77,15.47,165.24,-20.4
43225,2024-03-05,26,123,R004,7,18.13,0.12,15.95,9.53,111.65,44.94
43226,2024-08-28,28,83,R001,3,16.39,0.21,12.95,9.54,38.85,10.23
43227,2024-07-20,42,33,R013,11,9.32,0.11,8.29,4.77,91.19,38.72
43228,2024-05-20,31,47,R007,10,12.98,0.07,12.07,10.34,120.7,17.3
43229,2024-02-28,21,32,R009,15,7.75,0.28,5.58,5.48,83.7,1.5
43230,2024-11-12,11,3,R005,16,7.57,0.22,5.9,4.11,94.4,28.64
43231,2024-06-14,47,158,R003,11,7.98,0.05,7.58,6.25,83.38,14.63
43232,2024-09-23,23,121,R001,8,1.94,0.13,1.69,1.53,13.52,1.28
43233,2024-12-17,20,73,R010,10,13.18,0.17,10.94,7.9,109.4,30.4
43234,2024-06-22,28,90,R012,1,16.39,0.16,13.77,9.54,13.77,4.23
43235,2024-12-13,11,66,R015,20,7.57,0.13,6.59,4.11,131.8,49.6
43236,2024-10-13,27,20,R013,19,13.96,0.27,10.19,9.51,193.61,12.92
43237,2024-10-19,15,28,R013,7,2.9,0.02,2.84,1.86,19.88,6.86
43238,2024-10-04,15,102,R004,18,2.9,0.13,2.52,1.86,45.36,11.88
43239,2024-12-25,4,137,R011,4,5.3,0.15,4.5,2.71,18.0,7.16
43240,2024-10-03,2,143,R015,1,9.72,0.04,9.33,5.5,9.33,3.83
43241,2024-09-15,28,33,R013,11,16.39,0.23,12.62,9.54,138.82,33.88
43242,2024-08-04,6,49,R002,9,4.79,0.26,3.54,3.09,31.86,4.05
43243,2024-06-17,13,131,R016,6,16.48,0.0,16.48,11.64,98.88,29.04
43244,2024-08-06,11,6,R009,5,7.57,0.22,5.9,4.11,29.5,8.95
43245,2024-08-22,13,112,R010,14,16.48,0.09,15.0,11.64,210.0,47.04
43246,2024-11-26,11,88,R014,4,7.57,0.03,7.34,4.11,29.36,12.92
43247,2024-01-20,50,85,R015,7,11.33,0.09,10.31,6.34,72.17,27.79
43248,2024-03-08,2,51,R015,17,9.72,0.07,9.04,5.5,153.68,60.18
43249,2024-06-16,7,152,R009,15,16.28,0.21,12.86,10.75,192.9,31.65
43250,2024-02-27,14,4,R010,6,7.9,0.18,6.48,6.26,38.88,1.32
43251,2024-04-17,7,173,R016,20,16.28,0.1,14.65,10.75,293.0,78.0
43252,2024-09-17,12,119,R007,6,19.54,0.19,15.83,10.1,94.98,34.38
43253,2024-05-29,19,100,R013,4,9.36,0.28,6.74,5.52,26.96,4.88
43254,2024-12-20,25,76,R006,20,10.38,0.06,9.76,7.34,195.2,48.4
43255,2024-07-19,39,97,R009,13,15.28,0.01,15.13,11.88,196.69,42.25
43256,2024-12-15,19,97,R009,8,9.36,0.23,7.21,5.52,57.68,13.52
43257,2024-02-08,26,115,R007,3,18.13,0.12,15.95,9.53,47.85,19.26
43258,2024-07-21,45,50,R005,16,18.5,0.0,18.5,14.7,296.0,60.8
43259,2024-08-03,18,109,R001,4,16.55,0.16,13.9,12.72,55.6,4.72
43260,2024-07-10,47,154,R004,8,7.98,0.25,5.98,6.25,47.84,-2.16
43261,2024-03-10,6,187,R003,13,4.79,0.09,4.36,3.09,56.68,16.51
43262,2024-01-23,43,8,R006,8,8.28,0.19,6.71,6.51,53.68,1.6
43263,2024-09-05,14,200,R010,15,7.9,0.17,6.56,6.26,98.4,4.5
43264,2024-03-01,50,85,R015,12,11.33,0.24,8.61,6.34,103.32,27.24
43265,2024-01-21,50,70,R002,4,11.33,0.18,9.29,6.34,37.16,11.8
43266,2024-05-19,45,21,R005,19,18.5,0.24,14.06,14.7,267.14,-12.16
43267,2024-12-25,29,150,R002,20,9.26,0.1,8.33,6.9,166.6,28.6
43268,2024-09-13,19,113,R008,13,9.36,0.16,7.86,5.52,102.18,30.42
43269,2024-01-11,16,71,R006,19,3.2,0.07,2.98,2.13,56.62,16.15
43270,2024-03-22,9,176,R012,16,18.15,0.11,16.15,12.03,258.4,65.92
43271,2024-04-16,39,31,R013,15,15.28,0.05,14.52,11.88,217.8,39.6
43272,2024-06-10,15,200,R010,17,2.9,0.25,2.17,1.86,36.89,5.27
43273,2024-12-17,5,188,R012,19,11.96,0.09,10.88,9.07,206.72,34.39
43274,2024-09-16,41,35,R003,12,14.9,0.2,11.92,10.84,143.04,12.96
43275,2024-02-29,2,18,R004,16,9.72,0.06,9.14,5.5,146.24,58.24
43276,2024-07-29,5,180,R013,11,11.96,0.24,9.09,9.07,99.99,0.22
43277,2024-07-03,29,16,R007,7,9.26,0.17,7.69,6.9,53.83,5.53
43278,2024-08-04,45,124,R005,11,18.5,0.02,18.13,14.7,199.43,37.73
43279,2024-05-20,13,167,R002,14,16.48,0.02,16.15,11.64,226.1,63.14
43280,2024-01-14,50,3,R005,3,11.33,0.21,8.95,6.34,26.85,7.83
43281,2024-11-10,38,185,R008,11,19.39,0.29,13.77,15.47,151.47,-18.7
43282,2024-10-17,36,51,R015,1,18.75,0.14,16.12,11.03,16.12,5.09
43283,2024-09-23,27,128,R005,14,13.96,0.06,13.12,9.51,183.68,50.54
43284,2024-03-30,50,158,R003,8,11.33,0.23,8.72,6.34,69.76,19.04
43285,2024-03-14,1,104,R014,4,9.34,0.21,7.38,6.16,29.52,4.88
43286,2024-06-07,28,44,R006,1,16.39,0.01,16.23,9.54,16.23,6.69
43287,2024-12-05,9,199,R003,11,18.15,0.05,17.24,12.03,189.64,57.31
43288,2024-02-11,7,57,R006,5,16.28,0.29,11.56,10.75,57.8,4.05
43289,2024-04-30,2,43,R004,20,9.72,0.11,8.65,5.5,173.0,63.0
43290,2024-06-14,9,121,R001,10,18.15,0.17,15.06,12.03,150.6,30.3
43291,2024-07-06,28,81,R007,4,16.39,0.27,11.96,9.54,47.84,9.68
43292,2024-08-16,30,1,R009,2,14.28,0.19,11.57,8.79,23.14,5.56
43293,2024-11-06,23,9,R009,2,1.94,0.16,1.63,1.53,3.26,0.2
43294,2024-05-15,27,96,R008,2,13.96,0.19,11.31,9.51,22.62,3.6
43295,2024-04-22,41,70,R002,19,14.9,0.15,12.66,10.84,240.54,34.58
43296,2024-11-03,22,102,R004,10,16.29,0.26,12.05,12.97,120.5,-9.2
43297,2024-01-13,17,180,R013,14,3.35,0.06,3.15,1.84,44.1,18.34
43298,2024-12-30,20,45,R012,19,13.18,0.08,12.13,7.9,230.47,80.37
43299,2024-06-03,18,44,R006,6,16.55,0.21,13.07,12.72,78.42,2.1
43300,2024-01-23,45,81,R007,2,18.5,0.29,13.14,14.7,26.28,-3.12
43301,2024-03-17,17,99,R009,20,3.35,0.0,3.35,1.84,67.0,30.2
43302,2024-10-26,22,158,R003,7,16.29,0.29,11.57,12.97,80.99,-9.8
43303,2024-07-04,1,169,R013,1,9.34,0.24,7.1,6.16,7.1,0.94
43304,2024-02-26,19,40,R005,10,9.36,0.28,6.74,5.52,67.4,12.2
43305,2024-08-27,34,199,R003,1,15.16,0.0,15.16,9.38,15.16,5.78
43306,2024-12-03,45,61,R001,16,18.5,0.03,17.94,14.7,287.04,51.84
43307,2024-08-12,43,147,R008,5,8.28,0.09,7.53,6.51,37.65,5.1
43308,2024-12-01,17,18,R004,1,3.35,0.17,2.78,1.84,2.78,0.94
43309,2024-11-13,19,73,R010,3,9.36,0.17,7.77,5.52,23.31,6.75
43310,2024-12-14,34,53,R010,3,15.16,0.01,15.01,9.38,45.03,16.89
43311,2024-10-23,12,4,R010,10,19.54,0.1,17.59,10.1,175.9,74.9
43312,2024-08-18,21,54,R009,5,7.75,0.21,6.12,5.48,30.6,3.2
43313,2024-09-12,17,123,R004,19,3.35,0.3,2.34,1.84,44.46,9.5
43314,2024-03-08,21,12,R014,20,7.75,0.14,6.66,5.48,133.2,23.6
43315,2024-02-18,13,24,R005,10,16.48,0.16,13.84,11.64,138.4,22.0
